,topic,name,user,star,fork,watch,issue,pull_requests,projects,topic_tag,discription_text,discription_url,commits,branches,packages,releases,contributers,License,url
0,Android-studio,AndroidCodeStyle,grandcentrix,188,64,25,8,0,0,"['java', 'kotlin', 'codestyle', 'formatting', 'intellij-idea-settings']",Android code style settings for Android Studio at grandcentrix,,77,1,0,0,0,Fetching contributors,https://github.com/grandcentrix/AndroidCodeStyle
1,Android-studio,hbworkspace2-100,harshalbenake,185,151,27,0,0,0,[],(1) Name :- ActionBarSearchView Description :- Action bar search view. (2) Name :- Adsfree Description :- Admob integration. (3) Name :- AndroidDayDreamDemo Description :- Day dream demo. (4) Name :- android query demo live Description :- Google play live app details parsing. (5) Name :- Arc GIS map Description :- Arc gis map integration without…,,7,1,0,0,0,Fetching contributors,https://github.com/harshalbenake/hbworkspace2-100
2,Android-studio,Animatoo,mohammadatif,184,41,10,0,0,,"['android-library', 'android', 'android-studio', 'activity-transition-animations', 'animation']",A lightweight and easy to use Android library that provides many activity transition animations.,http://devofandroid.blogspot.com,13,1,0,0,0,MIT,https://github.com/mohammadatif/Animatoo
3,Android-studio,tensorflow-hangul-recognition,IBM,173,109,29,3,0,,"['tensorflow', 'android', 'java', 'python', 'hangul', 'android-studio', 'tfrecords', 'watson-language-translator', 'watson-services', 'ibmcode', 'call-for-code']",Handwritten Korean Character Recognition with TensorFlow and Android,https://developer.ibm.com/patterns/cr…,100,1,0,0,0,Apache-2.0,https://github.com/IBM/tensorflow-hangul-recognition
4,Android-studio,fcm-push-plugin,abeade,170,1,7,0,0,0,"['android-studio', 'android', 'kotlin', 'intellij-plugin', 'push-notifications']",IntelliJ IDEA plugin to send pushes using Firebase Cloud Messaging (FCM),,58,1,0,0,10,Apache-2.0,https://github.com/abeade/fcm-push-plugin
5,Android-studio,intellij-haxe,HaxeFoundation,169,93,44,263,11,0,"['intellij', 'idea', 'idea-plugin', 'android-studio', 'haxe', 'haxe-plugin', 'debugger', 'ide']","Haxe plugin for IntelliJ Platform based IDEs (IDEA, Android-Studio)",http://intellij-haxe.org,"2,550",12,0,0,46,Apache-2.0,https://github.com/HaxeFoundation/intellij-haxe
6,Android-studio,MvpAutoCodePlus,longforus,169,22,4,1,0,0,"['mvp', 'idea-plugin', 'androidstudio-plugin', 'android', 'androidstudio', 'idea']",🔌An IDEA/Android Studio plug-in that automatically generates an MVP template code,https://plugins.jetbrains.com/plugin/…,63,2,0,0,9,Apache-2.0,https://github.com/longforus/MvpAutoCodePlus
7,Android-studio,PerfectShow,KAlO2,168,76,17,25,1,0,"['opencv', 'android', 'opencv-android-sdk', 'android-development', 'android-studio']","Android virtual makeup app, apply cosmetics on human face.",,113,1,0,0,1,Apache-2.0,https://github.com/KAlO2/PerfectShow
8,Android-studio,ArtifactFinder,yigit,167,4,6,7,1,0,[],An Android Studio Plugin to find Maven Artifacts by class name,,54,6,0,0,0,Apache-2.0,https://github.com/yigit/ArtifactFinder
9,Android-studio,GreenDaoForAndroidStudio,SureCase,165,58,16,2,0,0,[],GreenDao Module for Android Studio,http://blog.surecase.eu/using-greenda…,7,2,0,0,0,Fetching contributors,https://github.com/SureCase/GreenDaoForAndroidStudio
10,Android-studio,AdvancedRecycleView,pavelpoley,163,32,8,0,0,0,"['android', 'recycleview', 'kotlin', 'android-ui', 'recyclerview-multi-type', 'android-development', 'android-studio']","♻ RecycleView with multiple view types, inner horizontal RecycleView and layout animation",,18,1,0,0,0,Fetching contributors,https://github.com/pavelpoley/AdvancedRecycleView
11,Android-studio,FBReader_AS,adolfAn,163,57,6,2,1,0,[],1、基于Android_Studio开发的FBReader2.5.10版本； 2、基于FBReader开发的小说阅读器网站：http://www.duoduoxiaoshuo.com/ ； 3、更多请关注国内最大FBReaderQQ开发群：321171877；,http://www.duoduoxiaoshuo.com/,8,1,0,0,0,Fetching contributors,https://github.com/adolfAn/FBReader_AS
12,Android-studio,ReciteWords,BolexLiu,159,23,2,1,0,0,[],"IntelliJ IDEA、Android Studio 记单词翻译插件,将翻译记录到项目本地提供查阅。",,38,2,0,0,4,MIT,https://github.com/BolexLiu/ReciteWords
13,Android-studio,CustomRefreshView,zhangtuodd,158,24,4,2,0,0,"['android', 'android-library', 'android-ui', 'androidstudio', 'android-development', 'android-studio', 'java', 'java-library']",一个支持网络错误重试，无数据页（可自定义），无网络界面（可自定义）的上拉加载更多，下拉刷新控件,,14,1,0,0,0,Fetching contributors,https://github.com/zhangtuodd/CustomRefreshView
14,Android-studio,GloballyDynamic,jeppeman,157,3,4,0,0,0,"['dynamic-delivery', 'dynamic-features', 'android', 'android-studio', 'gradle']",Dynamic Delivery everywhere through a common API,,17,4,0,0,0,Apache-2.0,https://github.com/jeppeman/GloballyDynamic
15,Android-studio,SmartControl_Android_MQTT,a2633063,155,45,4,4,0,0,"['android', 'android-application', 'android-studio', 'mqtt-client', 'smarthome']","个人智能设备android控制/配置端,可控设备包含ButtonMate/zTC1/zDC1/zA1/zM1等设备",,180,1,0,0,32,Fetching contributors,https://github.com/a2633063/SmartControl_Android_MQTT
16,Android-studio,PagingLibrary-Sample,anitaa1990,155,58,4,4,3,0,"['android', 'android-application-components', 'paging-library', 'data-binding', 'retrofit2-rxjava', 'java-8', 'mvvm-architecture', 'android-application', 'android-sample-application', 'android-studio', 'android-app']",An open source app that is refactored to demo Paging Library from Android Jetpack,,11,1,0,0,0,Fetching contributors,https://github.com/anitaa1990/PagingLibrary-Sample
17,Android-studio,calendula,citiususc,154,99,18,32,2,0,"['android', 'android-studio', 'app', 'medication', 'reminders', 'google-play', 'health']",An Android assistant for personal medication management,https://citius.usc.es/calendula/,"1,393",6,0,0,28,GPL-3.0,https://github.com/citiususc/calendula
18,Android-studio,chatbot-watson-android,IBM-Cloud,154,149,21,1,1,0,"['watson', 'android', 'chatbot', 'conversation-service', 'ibm-watson-services', 'intent', 'entity', 'speaker-recognition', 'speaker-diarization', 'watson-services', 'android-studio', 'conversation', 'speech', 'dialog', 'ibm-cloud', 'ibm-watson', 'workspace', 'java']","An Android ChatBot powered by Watson Services - Assistant, Speech-to-Text and Text-to-Speech on IBM Cloud.",https://cloud.ibm.com/docs/tutorials/…,147,2,0,0,0,View license,https://github.com/IBM-Cloud/chatbot-watson-android
19,Android-studio,AwesomeAndroidStudioPlugin,maoruibin,152,47,13,0,0,0,[],Collect awesome plugin for AndroidStudio in our develop life.,,20,1,0,0,0,Fetching contributors,https://github.com/maoruibin/AwesomeAndroidStudioPlugin
20,Android-studio,android-studio-setting,xinghongfei,149,60,9,1,0,0,[],让Android Studio披上 Sublime Text的新衣,,6,1,0,0,0,Fetching contributors,https://github.com/xinghongfei/android-studio-setting
21,Android-studio,GenerateFindViewById,wangzailfm,149,20,3,10,0,0,"['findviewbyid', 'butterknife', 'viewholder', 'onclick', 'generate']","【暂停更新-20171212】Android Studio Plugin, Can input, can be selected to auto generator findViewById code in Activity or etc, support ButterKnife(version 8.4.0), support ViewHolder.",,53,1,0,0,0,Fetching contributors,https://github.com/wangzailfm/GenerateFindViewById
22,Android-studio,android-studio-filetypes,manifestinteractive,147,26,5,0,0,0,[],Android Studio Support for Addition File Types ( CSS & JavaScript ),,7,1,0,0,0,LGPL-3.0,https://github.com/manifestinteractive/android-studio-filetypes
23,Android-studio,AndroidStudioAndRobolectric,nenick,146,28,11,11,0,0,[],Minimal Robolectric and Android Studio example,,62,4,0,0,0,Fetching contributors,https://github.com/nenick/AndroidStudioAndRobolectric
24,Android-studio,Dribbble_rebuild,NovelanceF,146,86,18,1,0,0,[],"a Dribbble client for android, building in android studio",,41,1,0,0,0,Fetching contributors,https://github.com/NovelanceF/Dribbble_rebuild
25,Android-studio,android-studio-robolectric-example,mutexkid,145,50,5,0,0,0,[],how to set up robolectric to work with Android Studio and gradle,,42,1,0,0,0,Fetching contributors,https://github.com/mutexkid/android-studio-robolectric-example
26,Android-studio,idea-cloudformation,shalupov,145,31,13,40,1,0,[],"AWS CloudFormation plugin for IntelliJ-based IDEs (IntelliJ IDEA, RubyMine, WebStorm, PhpStorm, PyCharm, AppCode, Android Studio, DataGrip, CLion)",https://teamcity.jetbrains.com/viewTy…,526,6,0,0,35,Apache-2.0,https://github.com/shalupov/idea-cloudformation
27,Android-studio,LookAtMe,Pradyuman7,145,25,7,5,0,0,"['android', 'android-library', 'face-detection', 'google-vision', 'eye-tracking', 'java', 'videoview', 'eye-detection', 'eye-tracker', 'face-recognition', 'machine-learning', 'smile-detection', 'smiling', 'face', 'android-application', 'android-studio', 'android-development', 'machinelearning']",VideoView that plays video only when 👀 are open and 👦 is detected with various other features,,46,2,0,0,2,Apache-2.0,https://github.com/Pradyuman7/LookAtMe
28,Android-studio,android-vpn-client-ics-openvpn,gayanvoice,143,100,13,1,0,0,"['android', 'openvpn-client', 'vpn-client', 'vpn', 'openvpn', 'java', 'android-studio', 'androidx']",⭐ Create your Android VPN App by using Android Studio and publish to Google Play Store 🤖,https://medium.com/@kuruppu.gayan/dev…,129,4,0,0,2,MIT,https://github.com/gayanvoice/android-vpn-client-ics-openvpn
29,Android-studio,ChroMATERIAL,ciscorucinski,143,7,8,2,0,0,"['color-scheme', 'material', 'android-studio', 'intellij', 'highlight', 'darcula', 'material-theme', 'material-colors', 'material-design', 'intellij-idea', 'intellij-platform', 'intellij-color-scheme']",ChroMATERIAL is an IntelliJ Platform coloring scheme that expresses the chromatic nature of Material Design within IntelliJ and Android Studio. It is intended to highlight the most import aspects of your code.,,165,6,0,0,9,MIT,https://github.com/ciscorucinski/ChroMATERIAL
30,Android-studio,TrailersApp,anitaa1990,143,64,11,3,0,0,"['android', 'java-8', 'livedata', 'databinding', 'android-studio', 'android-app', 'rxjava2', 'retrofit2-rxjava2', 'dagger2-android', 'mvvm-architecture', 'dagger2-mvvm', 'navigation', 'repository-pattern', 'room-persistence-library', 'gson', 'picasso-library', 'kotlin-android', 'kotlin-language']",A simple demo project for The Movie DB based on MVVM clean architecture.,,15,3,0,0,0,Fetching contributors,https://github.com/anitaa1990/TrailersApp
31,Android-studio,react-native-console,beansoftapp,141,13,4,5,0,0,"['idea-plugin', 'webstorm-plugin', 'react-native']",an IDEA/WebStorm/Android Studio Plugin for One-Click run React Native commands in embed terminal,,101,3,0,0,8,BSD-3-Clause,https://github.com/beansoftapp/react-native-console
32,Android-studio,name-that-color-intellij-plugin,galex,141,3,2,3,0,0,"['colors', 'autocomplete', 'intellij-plugin', 'android-studio', 'demo', 'kotlin']",This plugin lets you insert a name for a color you copy-paste or type in an android resource file.,,32,1,0,0,4,Fetching contributors,https://github.com/galex/name-that-color-intellij-plugin
33,Android-studio,SmoSEC,comsmobiler,139,88,19,0,0,0,[],资产管理开源项目，移动端APP，支持Android、iOS，基于.NET（C#、VB）。SmoSEC资产管理系统包含的功能有：资产列表、借用、归还、领用、退库、维修、报废、调拨、盘点、分类管理，区域管理，部门管理，耗材列表、入库、出库、调拨、盘点等功能。IDE为VisualStudio，开发平台为Smobiler， SmobilerDesigner通过实现.NET的component组件方式，借助Visual Studio集成开发环境来开发移动应用。SmobilerClient是通用的框架客户端，使用自有的stml协议实现客户端的原生控件渲染和事件。云平台可在云端生成Android和IOS的安装文件。,,38,1,0,0,0,MIT,https://github.com/comsmobiler/SmoSEC
34,Android-studio,AndroidStudio-VM-Options,artem-zinnatullin,138,28,12,1,0,0,[],JVM options for smoother Android Studio experience,,23,1,0,0,0,Apache-2.0,https://github.com/artem-zinnatullin/AndroidStudio-VM-Options
35,Android-studio,Android-Development-Aircraft-Carrier,jp1017,138,37,8,0,0,0,"['android-studio', 'gradle', 'plugin', 'genymotion', 'lint']",打造安卓开发航空母舰，Android Studio 使用集锦,,15,1,0,0,0,Fetching contributors,https://github.com/jp1017/Android-Development-Aircraft-Carrier
36,Android-studio,QuizBook,vikesh8860,136,104,14,6,0,0,"['android', 'android-studio', 'mysql', 'database']",An android app with google material design to play quizzes in different categories.,,13,1,0,0,1,View license,https://github.com/vikesh8860/QuizBook
37,Android-studio,DevMvp,LiangLuDev,135,34,8,1,0,0,"['mvp-android', 'mvp', 'rxjava2', 'template']",一键生成MVP架构基础代码-Android Studio模板,,21,1,0,0,0,Fetching contributors,https://github.com/LiangLuDev/DevMvp
38,Android-studio,titled_navigation_bar,pedromassango,135,23,4,1,0,0,"['flutter', 'bottomnavigationview', 'bottom-navigation', 'bottomnavigationbar', 'bottom-navigation-view', 'android-studio', 'ios-lib', 'library', 'dart-library']",A beautiful and simple bottom navigation bar with smooth animation when switching selected item.,,67,2,0,0,0,MIT,https://github.com/pedromassango/titled_navigation_bar
39,Android-studio,SlimSocial-for-Facebook,rignaneseleo,134,52,19,28,4,0,"['facebook', 'light', 'android-app', 'android-studio', 'android', 'slimsocial', 'webview', 'advancedwebview', 'slimfacebook', 'faceslim', 'xda-developers', 'xda', 'playstore']",Light version of Facebook. Light both in the weight and in the use.,,178,1,0,0,39,GPL-2.0,https://github.com/rignaneseleo/SlimSocial-for-Facebook
40,Android-studio,IBackdrop,pedromassango,133,13,5,2,0,0,"['android', 'android-library', 'backdrop', 'sdk-android', 'android-development', 'android-ui', 'android-architecture', 'material-design', 'material-components', 'material-theme', 'jetpack', 'jetpack-sharebutton', 'material', 'android-application', 'android-studio', 'androidstudio', 'android-sdk', 'android-app', 'kotlin-library', 'material-ui']",A library to simply use Backdrop in your project (make it easy). Read more ->,https://blog.usejournal.com/android-m…,77,1,0,0,9,Apache-2.0,https://github.com/pedromassango/IBackdrop
41,Android-studio,Droid-Snippet,KingsMentor,126,14,7,1,0,0,"['androidstudio-plugin', 'livetemplate']",Android Utils Live Code Template for Android Studio,,41,3,0,0,2,MIT,https://github.com/KingsMentor/Droid-Snippet
42,Android-studio,JSONToKotlinClass,Mighty16,126,10,2,1,0,0,"['android-studio-plugin', 'json-to-kotlin', 'intellij-plugin', 'data-class']","Intellij Idea, Android Studio plugin for generating Kotlin data classes from JSON. Helps to avoid writing boilerplate code for model classes. Supports annotations for Gson, Moshi, Jackson.",https://plugins.jetbrains.com/plugin/…,16,1,0,0,1,MIT,https://github.com/Mighty16/JSONToKotlinClass
43,Android-studio,android-mqtt-quickstart,bytehala,125,50,14,3,0,0,[],Android Studio port of the Eclipse paho MQTT sample project.,,31,2,0,0,0,Fetching contributors,https://github.com/bytehala/android-mqtt-quickstart
44,Android-studio,OpenCV4AndroidWithCmake,Martin20150405,125,48,8,2,0,0,"['opencv', 'cmake', 'android', 'java']",Use Android Studio 3.0 (>=2.2) and Cmake Toolchain to make your Android device fly with Opencv (OpenCV 3.40),,12,1,0,0,2,Fetching contributors,https://github.com/Martin20150405/OpenCV4AndroidWithCmake
45,Android-studio,BinderDebug,dodola,121,23,10,2,0,0,[],Android Studio+LLDB调试内核Binder,,4,1,0,0,0,MIT,https://github.com/dodola/BinderDebug
46,Android-studio,OkHttpProfiler,itkacher,120,7,5,5,0,0,[],Android part of the Android Studio(IntellijIDEA) OkHttp Profiler plugin,,84,2,0,0,5,Apache-2.0,https://github.com/itkacher/OkHttpProfiler
47,Android-studio,gradle-robojava-plugin,kageiit,119,6,10,0,0,0,[],Gradle plugin to integrate Robolectric tests into Android Studio,,19,1,0,0,8,Apache-2.0,https://github.com/kageiit/gradle-robojava-plugin
48,Android-studio,PinyinIME,lizhangqu,118,73,5,1,0,0,[],google 拼音输入法 android studio可编译,,2,1,0,0,0,Fetching contributors,https://github.com/lizhangqu/PinyinIME
49,Android-studio,curso-android-src-as,sgolivernet,117,404,34,0,0,0,[],Código fuente del Curso de Programación Android con Android Studio (www.sgoliver.net),www.sgoliver.net,33,1,0,0,0,Fetching contributors,https://github.com/sgolivernet/curso-android-src-as
50,Android-studio,intellij-platform-solarized,4lex4,116,7,11,1,0,0,"['color-scheme', 'intellij', 'solarized-color-schemes', 'jetbrains', 'clion', 'highlighting', 'intellij-idea', 'rider', 'datagrip-ide', 'pycharm', 'rubymine', 'phpstorm', 'webstorm', 'solarized', 'android-studio', 'jetbrains-ides', 'color-theme', 'goland', 'ui']","Solarized UI and editor themes for IntelliJ IDEA, CLion, Rider, PyCharm, RubyMine, PhpStorm, WebStorm, Android Studio, DataGrip and GoLand",https://plugins.jetbrains.com/plugin/…,106,1,0,0,23,Unlicense,https://github.com/4lex4/intellij-platform-solarized
51,Android-studio,XposedTemplateForAS,monkeylord,115,40,10,1,0,0,[],"自动化创建Xposed模块及钩子，让Xposed模块编写时只需关注钩子实现。Xposed Android Studio Template, automatic module creating along with some useful code.",,30,1,0,0,0,Fetching contributors,https://github.com/monkeylord/XposedTemplateForAS
52,Android-studio,android-ndk-swig-example,sureshjoshi,112,32,15,4,1,0,[],"Examples of using Android Studio(s) 1, 2, and 3, the Android NDK, and SWIG to automatically compile and setup C++ libraries and Java wrappers.",http://www.sureshjoshi.com/mobile/and…,34,3,0,0,0,MIT,https://github.com/sureshjoshi/android-ndk-swig-example
53,Android-studio,PushDemo,MEIZUPUSH,112,20,13,9,0,0,"['meizu', 'pushdemo', 'androidstudio']",魅族PushDemo Android Studio版本，包括PushSDK接入文档以及详细的接口说明，PushSDK更新日志等,https://meizupush.github.io/PushDemo/,105,1,0,0,5,Fetching contributors,https://github.com/MEIZUPUSH/PushDemo
54,Android-studio,Android-Studio-MVP-Template-Google-Architecture,vsay01,111,30,8,0,0,0,"['android', 'androidmvp', 'mvp-architecture', 'template', 'androidstudio', 'google', 'architecture']",,,10,2,0,0,0,Apache-2.0,https://github.com/vsay01/Android-Studio-MVP-Template-Google-Architecture
55,Android-studio,droidfish,peterosterlund2,110,64,12,10,0,0,"['java', 'chess', 'android-app', 'android-studio', 'cpp11']",DroidFish Android Chess App,,958,2,0,0,45,GPL-3.0,https://github.com/peterosterlund2/droidfish
56,Android-studio,Phoenix-for-VK,PhoenixDevTeam,110,37,19,10,1,0,"['java', 'android', 'vk', 'retrofit2', 'rxjava2', 'encryption', 'mvp', 'gradle', 'exoplayer', 'gson', 'firebase-database', 'vk-client', 'androidx', 'kotlin', 'material-components', 'android-studio', 'phoenix', 'firebase-messaging']",Yet another VK client for Android,https://vk.com/phoenix_for_vk,344,2,0,0,2,GPL-3.0,https://github.com/PhoenixDevTeam/Phoenix-for-VK
57,Android-studio,clay,line,109,19,11,3,0,0,"['android', 'android-library', 'kotlin']",Clay is an Android library project that provides image trimming which is originally an UI component of LINE Creators Studio,,24,1,0,0,1,Apache-2.0,https://github.com/line/clay
58,Android-studio,vs-android,gavinpugh,108,33,25,41,1,0,[],Integrated development of Android NDK C/C++ software with Microsoft Visual Studio.,,43,2,0,0,0,View license,https://github.com/gavinpugh/vs-android
59,Android-studio,android-styler,alexzaitsev,108,8,6,1,0,0,"['android-style', 'android-studio', 'plugin', 'android-studio-plugin', 'android']",Android Studio / IDEA plugin that helps to create styles,,11,1,0,0,2,Apache-2.0,https://github.com/alexzaitsev/android-styler
60,Android-studio,LiveSmashBar,yuvraj24,108,6,5,0,0,0,"['android', 'kotlin', 'livedata', 'lifecycleowner', 'android-studio', 'snackbar', 'toast', 'overlay', 'gravity', 'dialog', 'duration', 'android-application', 'android-app', 'android-library', 'android-development', 'android-sdk', 'kotlin-library', 'kotlin-android', 'kotlin-extensions']",An elegant looking and easy to use informative library with LiveData integration for Android.,,57,1,0,0,0,Apache-2.0,https://github.com/yuvraj24/LiveSmashBar
61,Android-studio,Skill-learn-collect,china-kook,105,25,13,0,0,0,"['android', 'android-studio', 'kotlin', 'javascript', 'java']",Collection of relating to skills,,99,1,0,0,0,Fetching contributors,https://github.com/china-kook/Skill-learn-collect
62,Android-studio,VS2015-Dark-Android-Studio,Ludomancer,103,12,4,3,0,0,[],Visual Studio 2015 Dark Theme for Android Studio / IntelliJ,,11,1,0,0,0,Fetching contributors,https://github.com/Ludomancer/VS2015-Dark-Android-Studio
63,Android-studio,flutter_enhancement_suite,marius-h,103,7,4,9,0,0,"['flutter', 'dart', 'intellij-plugin', 'androidstudio-plugin', 'snippets', 'autocompletion']",The essential IntelliJ/Android Studio plugin for making working with Flutter easier than ever!,https://plugins.jetbrains.com/plugin/…,26,1,0,0,9,GPL-3.0,https://github.com/marius-h/flutter_enhancement_suite
64,Android-studio,KickAssSlidingMenu,jjhesk,102,33,10,0,0,0,[],I am bringing it back from the good old project sliding menu in the Android Studio. It will be an alternative to the google promoted Drawer Layout.,,99,2,0,0,6,Apache-2.0,https://github.com/jjhesk/KickAssSlidingMenu
65,Android-studio,reel-search-android,forkachild,102,7,2,0,0,0,"['reel', 'android', 'android-application', 'android-library', 'android-studio', 'android-development', 'ui', 'ux', 'recyclerview', 'layoutmanager', 'custom-view']",Reel Search for Android is a UI/UX design for autocomplete action. It is a beautiful minimalistic addition to any use case.,,21,1,0,0,5,MIT,https://github.com/forkachild/reel-search-android
66,Android-studio,Embrace-Android-Studio-Demo,kevinho,101,37,5,0,0,0,[],Demos for [embrace android studio] series blogs in kvh.io,http://kvh.io,11,1,0,0,0,Fetching contributors,https://github.com/kevinho/Embrace-Android-Studio-Demo
67,Android-studio,MonokaiAndroidStudio,benmarten,99,19,4,2,0,0,[],Monokai Theme for Android Studio 2.0,,20,2,0,0,1,MIT,https://github.com/benmarten/MonokaiAndroidStudio
68,Android-studio,android_gradle_script,lihei12345,99,27,15,0,0,0,[],android批量打包脚本，持续适配最新Android studio版本,,15,1,0,0,0,Fetching contributors,https://github.com/lihei12345/android_gradle_script
69,Android-studio,Android_Code_Arbiter,blackarbiter,98,37,8,1,0,0,"['android', 'android-studio']",针对Android Studio的源码扫描工具,,1,1,0,0,0,LGPL-3.0,https://github.com/blackarbiter/Android_Code_Arbiter
70,Android-studio,android-kubernetes-blockchain,IBM,98,60,20,4,2,0,"['android', 'blockchain-network', 'ibm-cloud', 'hyperledger-fabric', 'kubernetes', 'mobile', 'fitness-tracker', 'android-studio', 'microservice', 'mongodb']",WARNING: This repository is no longer maintained ⚠️ This repository will not be updated. The repository will be kept available in read-only mode. Refer to https://developer.ibm.com/patterns/category/blockchain/ for other blockchain code patterns.,https://developer.ibm.com/patterns/category/blockchain/,48,3,0,0,0,Apache-2.0,https://github.com/IBM/android-kubernetes-blockchain
71,Android-studio,android-xml-sorter,roana0229,97,9,5,4,0,0,[],"Android Studio & IntelliJ Plugin for sort xml by name=""xxx"".",,75,3,0,0,5,Apache-2.0,https://github.com/roana0229/android-xml-sorter
72,Android-studio,InjuredAndroid,B3nac,97,13,5,0,0,0,"['android', 'android-studio', 'security-testing', 'android-security', 'webview', 'bug-bounty', 'pentesting']",A vulnerable Android application that shows simple examples of vulnerabilities in a ctf style.,,30,1,0,0,1,Fetching contributors,https://github.com/B3nac/InjuredAndroid
73,Android-studio,AndroidLiveTemplates,pranaypatel512,96,10,8,0,0,0,"['android', 'android-studio', 'android-studio-live-templates', 'android-studio-settings']",🚀 A curated android templates to make android development more easy and fast 🔋 !,,26,1,0,0,0,Apache-2.0,https://github.com/pranaypatel512/AndroidLiveTemplates
74,Android-studio,Tesseract4Android,adaptech-cz,94,29,10,1,0,0,"['android', 'ocr', 'tesseract', 'tesseract-ocr', 'leptonica', 'libpng', 'libjpeg', 'optical-character-recognition']",Fork of tess-two rewritten from scratch to support latest Android Studio and Tesseract 4.,,128,1,0,0,4,Apache-2.0,https://github.com/adaptech-cz/Tesseract4Android
75,Android-studio,testfairy-gradle-plugin,testfairy,93,38,12,9,0,,[],TestFairy plugin for Gradle / Android Studio (and supported IDEs),https://www.testfairy.com,164,10,0,0,1,Apache-2.0,https://github.com/testfairy/testfairy-gradle-plugin
76,Android-studio,android-databinding,LightSun,93,7,7,0,0,0,"['android-databinding', 'databinding-framework', 'databinding', 'android', 'xsd', 'pdf', 'demo', 'android-studio', 'xml-schema']",this is the databinding framework of android . help to binding data to the view.,,160,1,0,0,4,Apache-2.0,https://github.com/LightSun/android-databinding
77,Android-studio,android-studio,quanke,92,34,8,2,0,0,[],,,922,1,0,0,0,Fetching contributors,https://github.com/quanke/android-studio
78,Android-studio,livetemplates,huangdali,92,23,4,0,0,0,[],Android Studio Live Templates使用详解，提高敲代码的速度,,8,1,0,0,0,Fetching contributors,https://github.com/huangdali/livetemplates
79,Android-studio,android-retrostreams,retrostreams,91,4,6,0,0,0,"['java8', 'java9', 'android', 'stream-api']","Backport of Java 9 java.util.stream API for Android Studio 3.x D8 / desugar toolchain, forked from https://github.com/stefan-zobel/streamsupport",https://github.com/stefan-zobel/streamsupport,257,1,0,0,11,Fetching contributors,https://github.com/retrostreams/android-retrostreams
80,Android-studio,Xitu,lulee007,91,28,7,1,0,0,[],"参考官方客户端『掘金』，本项目仅仅用户学习目的,在Android Studio下使用单元测试,以及使用开源库Rxjava + Retrofit 等进行快速开发",,81,1,0,0,0,Fetching contributors,https://github.com/lulee007/Xitu
81,Android-studio,root_avd,0xFireball,90,17,3,2,0,0,[],Rooting the Android Studio AVDs,https://blog.iridiumion.xyz/guides/20…,8,1,0,0,0,MIT,https://github.com/0xFireball/root_avd
82,Android-studio,MaterialTabsTemplate,TakeoffAndroid,89,25,9,1,0,0,"['android-studio', 'idea-plugin', 'template-engine', 'materialtabs', 'tabs', 'material-design', 'android', 'androidstudiotemplate', 'androidstudio-plugin']",MaterialTabsTemplate is solely created to reduce the burden of writing same boiler plate codes for Tab creation in Android.,https://medium.com/androidstarters/ma…,37,1,0,0,0,View license,https://github.com/TakeoffAndroid/MaterialTabsTemplate
83,Android-studio,AndroidToRN,wuyunqiang,89,22,2,9,0,0,"['android', 'react', 'react-native', 'android-studio', 'mac', 'codepush', 'react-navigation', 'react-native-pullview', 'performance', 'memory', 'statusbar', 'image', 'dialog', 'popwindow', 'redux']",原生android中嵌入React Native,,62,1,0,0,0,Fetching contributors,https://github.com/wuyunqiang/AndroidToRN
84,Android-studio,MediaPicker,robertlevonyan,89,23,4,3,0,0,"['android', 'android-application', 'android-app', 'android-library', 'android-studio', 'android-development', 'android-ui', 'androidstudio', 'android-sdk', 'android-architecture', 'material-design', 'material-ui', 'material-components', 'kotlin', 'kotlin-android', 'kotlin-library', 'kotlin-extensions', 'kotlin-android-extensions']",Easy customizable picker for all your needs in Android application,,26,1,0,0,0,Apache-2.0,https://github.com/robertlevonyan/MediaPicker
85,Android-studio,apprtc-android,pristineio,87,51,26,4,0,0,[],A mirror of the Android AppRTC demo setup within an Android Studio project.,,5,1,0,0,0,View license,https://github.com/pristineio/apprtc-android
86,Android-studio,SimpleUML,Jerey-Jobs,87,19,1,7,0,0,[],📚 An automatic generation of UML plugins for Android Studio,,5,1,0,0,0,Fetching contributors,https://github.com/Jerey-Jobs/SimpleUML
87,Android-studio,mupdf-android,viavansi,86,25,15,19,0,0,[],"MuPDF for Android, working on Android Studio and with some additional features",,61,2,0,0,3,AGPL-3.0,https://github.com/viavansi/mupdf-android
88,Android-studio,Awesome_Flutter_UI,SubirZ,86,41,4,1,0,0,"['flutter', 'flutter-examples', 'widgets', 'flutter-widget', 'android', 'android-studio', 'ui', 'ui-design', 'ios', 'cross-platform', 'dart', 'dart2', 'flutter-apps', 'flutter-demo']",This repository demonstrates use of various widgets in flutter and tricks to create beautiful UI elements in flutter for Android and IOS,,8,1,0,0,0,Fetching contributors,https://github.com/SubirZ/Awesome_Flutter_UI
89,Android-studio,android-ratingreviews,Inconnu08,85,15,3,5,0,0,"['android', 'android-studio', 'java', 'android-development', 'android-library', 'app', 'visualization', 'barchart', 'rating-stars', 'rating', 'star', 'chart', 'horizontal', 'playstore', 'graph', 'open-source', 'jitpack', 'view', 'ratingbar', 'google']","Simple star rating system bars, a view similar to the ones seen on Google Playstore. ⭐🌟✨",,50,1,0,0,3,Apache-2.0,https://github.com/Inconnu08/android-ratingreviews
