,topic,name,user,star,fork,watch,issue,pull_requests,projects,topic_tag,discription_text,discription_url,commits,branches,packages,releases,contributers,License,url
81,javascript,date-fns,date-fns,22.1k,971,226,156,29,,"['javascript', 'date', 'modules', 'utilities', 'nodejs', 'time', 'date-fns']",⏳ Modern JavaScript date utility library ⌛️,https://date-fns.org,"1,375",6,0,0,163,View license,https://github.com/date-fns/date-fns
82,javascript,webtorrent,webtorrent,21.7k,2.1k,739,143,28,,"['webtorrent', 'bittorrent', 'webrtc', 'javascript', 'p2p', 'nodejs', 'streaming', 'browser', 'torrent']",⚡️ Streaming torrent client for the web,https://webtorrent.io,"2,605",6,0,0,307,MIT,https://github.com/webtorrent/webtorrent
83,javascript,mobx,mobxjs,21.7k,1.4k,405,18,1,0,"['mobx', 'reactive-programming', 'react', 'typescript', 'javascript']","Simple, scalable state management.",http://mobx.js.org,"2,534",9,0,0,222,MIT,https://github.com/mobxjs/mobx
84,javascript,rxjs,ReactiveX,21.7k,2.3k,481,327,69,0,[],A reactive programming library for JavaScript,https://rxjs.dev,"3,979",12,0,0,115,Apache-2.0,https://github.com/ReactiveX/rxjs
85,javascript,sequelize,sequelize,21.7k,3.4k,445,809,67,,"['javascript', 'sql', 'orm', 'transactions', 'mysql', 'postgresql', 'mssql', 'sqlite', 'mariadb']",An easy-to-use multi SQL dialect ORM for Node.js,https://sequelize.org,"8,621",18,0,0,505,MIT,https://github.com/sequelize/sequelize
86,javascript,particles.js,VincentGarreau,21.5k,3.7k,559,260,47,0,[],A lightweight JavaScript library for creating particles,https://vincentgarreau.com/particles.js/,235,2,0,0,6,MIT,https://github.com/VincentGarreau/particles.js
87,javascript,layui,sentsin,21.5k,6.1k,1k,405,94,0,"['layui', 'ui', 'javascript', 'js', 'html', 'css']",采用自身模块规范编写的前端 UI 框架，遵循原生 HTML/CSS/JS 的书写形式，极低门槛，拿来即用。,https://www.layui.com,294,3,0,0,39,MIT,https://github.com/sentsin/layui
88,javascript,ember.js,emberjs,21.4k,4.2k,991,247,77,4,"['ember', 'javascript', 'javascript-framework']",Ember.js - A JavaScript framework for creating ambitious web applications,https://emberjs.com,"19,799",74,0,0,437,MIT,https://github.com/emberjs/ember.js
89,javascript,tesseract.js,naptha,21.3k,1.4k,469,16,1,1,[],Pure Javascript OCR for more than 100 Languages 📖🎉🖥,http://tesseract.projectnaptha.com/,572,5,0,0,46,Apache-2.0,https://github.com/naptha/tesseract.js
90,javascript,hammer.js,hammerjs,21.2k,2.6k,560,251,36,0,[],A javascript library for multi-touch gestures :// You can touch this,http://hammerjs.github.io,"1,199",9,0,0,25,MIT,https://github.com/hammerjs/hammer.js
91,javascript,project-guidelines,elsewhencode,21.1k,2.1k,568,12,3,0,"['best-practices', 'maintainability', 'guidelines', 'javascript', 'javascript-best-practices', 'how-to']",A set of best practices for JavaScript projects,,156,3,0,0,0,MIT,https://github.com/elsewhencode/project-guidelines
92,javascript,sheetjs,SheetJS,20.7k,5.3k,532,331,26,,"['xlsx', 'xls', 'excel', 'ods', 'spreadsheet', 'data', 'xml', 'csv', 'database', 'nodejs', 'html5', 'javascript', 'ios', 'json', 'react', 'vue', 'angular', 'dbf', 'table', 'html']",📗 SheetJS Community Edition -- Spreadsheet Data Toolkit,https://sheetjs.com/,440,2,0,0,94,Apache-2.0,https://github.com/SheetJS/sheetjs
93,javascript,sweetalert,t4t5,20.7k,2.8k,491,121,17,0,"['modal', 'sweetalert', 'javascript', 'popup', 'dialog', 'alert', 'ui']","A beautiful replacement for JavaScript's ""alert""",https://sweetalert.js.org,359,3,0,0,34,MIT,https://github.com/t4t5/sweetalert
94,javascript,flow,facebook,20.6k,1.8k,421,"2,417",131,1,[],Adds static typing to JavaScript to improve developer productivity and code quality.,https://flow.org/,"10,455",112,0,0,174,MIT,https://github.com/facebook/flow
95,javascript,uni-app,dcloudio,20.6k,1.8k,392,445,7,0,"['uni-app', 'vue', 'mpvue', 'miniprogram', 'javascript', 'uniapp', 'uni', 'hbuilderx']",uni-app 是使用 Vue 语法开发小程序、H5、App的统一框架,https://uniapp.dcloud.net.cn,"4,568",8,0,0,261,Apache-2.0,https://github.com/dcloudio/uni-app
96,javascript,html2canvas,niklasvh,20.3k,3.5k,510,569,38,1,"['javascript', 'screenshot', 'dom']",Screenshots with JavaScript,https://html2canvas.hertzen.com/,944,3,0,0,31,MIT,https://github.com/niklasvh/html2canvas
97,javascript,uBlock,gorhill,20.1k,1.6k,767,73,6,0,"['ublock-origin', 'blocker', 'firefox', 'chromium', 'ublock', 'javascript', 'browser-extension']",uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,,"7,485",3,0,0,252,GPL-3.0,https://github.com/gorhill/uBlock
98,javascript,awesome-javascript,sorrycc,20.1k,2.9k,1k,17,193,,[],"🐢 A collection of awesome browser-side JavaScript libraries, resources and shiny things.",,674,2,0,0,0,"206
    
    contributors",https://github.com/sorrycc/awesome-javascript
99,javascript,react-starter-kit,kriasoft,20.1k,4k,593,437,53,2,"['react', 'javascript', 'graphql', 'boilerplate', 'reactjs', 'webpack', 'babel', 'browsersync', 'flux', 'redux', 'nodejs', 'ssr', 'i18n']","React Starter Kit — isomorphic web app boilerplate (Node.js, Express, GraphQL, React.js, Babel, PostCSS, Webpack, Browsersync)",https://reactstarter.com,"1,002",11,0,0,8,MIT,https://github.com/kriasoft/react-starter-kit
0,c++,coding-interview-university,jwasham,110k,32.1k,5.8k,26,22,,"['computer-science', 'interview', 'programming-interviews', 'study-plan', 'data-structures', 'algorithms', 'software-engineering', 'algorithm', 'coding-interviews', 'interview-prep', 'coding-interview', 'interview-preparation']",A complete computer science study plan to become a software engineer.,,"1,342",1,0,0,0,CC-BY-SA-4.0,https://github.com/jwasham/coding-interview-university
1,c++,CS-Notes,CyC2018,98.4k,32.1k,4.8k,27,9,0,"['algorithm', 'leetcode', 'interview', 'computer-science', 'system-design', 'java', 'python', 'cpp']",📚 技术面试必备基础知识、Leetcode、计算机操作系统、计算机网络、系统设计、Java、Python、C++,https://cyc2018.github.io/CS-Notes,"3,615",1,0,0,0,Fetching contributors,https://github.com/CyC2018/CS-Notes
2,c++,the-art-of-command-line,jlevy,74.3k,8.5k,2.4k,84,94,0,"['bash', 'unix', 'documentation', 'linux', 'macos', 'windows']","Master the command line, in one page",,"1,185",2,0,0,0,"151
    
    contributors",https://github.com/jlevy/the-art-of-command-line
3,c++,animate.css,daneden,66.2k,14.2k,2.4k,4,0,1,"['css-animations', 'css', 'animation', 'stylesheets']",🍿 A cross-browser library of CSS animations. As easy to use as an easy thing.,http://daneden.github.io/animate.css,459,5,0,0,26,MIT,https://github.com/daneden/animate.css
4,c++,computer-science,ossu,58.9k,8.7k,3.4k,12,1,0,"['computer-science', 'awesome-list', 'courses', 'curriculum']",🎓 Path to a free self-taught education in Computer Science!,,793,2,0,0,5,MIT,https://github.com/ossu/computer-science
5,c++,30-seconds-of-code,30-seconds,56k,6.2k,1.7k,0,0,0,"['awesome-list', 'javascript', 'snippets', 'snippets-collection', 'learning-resources', 'learn-to-code', 'programming', 'education', 'es6-javascript', 'nodejs']",Short JavaScript code snippets for all your development needs,https://www.30secondsofcode.org/js/p/1,"4,903",1,0,0,6,CC0-1.0,https://github.com/30-seconds/30-seconds-of-code
6,c++,LeetCodeAnimation,MisterBooo,52.9k,9.7k,2.3k,0,0,0,"['leetcode', 'leetcode-solutions', 'leetcode-java', 'animation', 'leetcode-c']",Demonstrate all the questions on LeetCode in the form of animation.（用动画的形式呈现解LeetCode题目的思路）,,143,1,0,0,0,Fetching contributors,https://github.com/MisterBooo/LeetCodeAnimation
7,c++,Chart.js,chartjs,48.3k,10.3k,1.5k,379,4,,"['javascript', 'chart', 'html5', 'canvas', 'graph', 'html5-charts']",Simple HTML5 Charts using the <canvas> tag,https://www.chartjs.org/,"3,118",6,0,0,48,MIT,https://github.com/chartjs/Chart.js
8,c++,FiraCode,tonsky,46.4k,1.8k,705,233,2,0,"['programming-ligatures', 'font', 'ligatures']",Free monospaced font with programming ligatures,,398,1,0,0,22,OFL-1.1,https://github.com/tonsky/FiraCode
9,c++,freecodecamp.cn,FreeCodeCampChina,36.8k,1.4k,784,143,7,1,"['freecodecamp', 'cn-freecodecamp', 'nodejs', 'education', 'javascript', 'curriculum', 'certification', 'community', 'react', 'career', 'nonprofits', 'learn-to-code', 'math', 'd3']",FCC China open source codebase and curriculum. Learn to code and help nonprofits.,https://fcc.asia/,"8,845",5,0,0,0,View license,https://github.com/FreeCodeCampChina/freecodecamp.cn
10,c++,crayon,torrvision,774,58,31,16,1,0,"['crayon', 'tensorboard', 'tensorflow', 'pytorch', 'torch7', 'deep-learning', 'data-visualization', 'docker']",A language-agnostic interface to TensorBoard,,118,3,0,0,5,MIT,https://github.com/torrvision/crayon
11,c++,AESCrypt-ObjC,Gurpartap,767,222,51,13,5,0,[],A simple and opinionated AES encrypt / decrypt Objective-C class that just works.,,12,1,0,0,0,MIT,https://github.com/Gurpartap/AESCrypt-ObjC
12,c++,CA360,neror,740,123,33,1,0,0,[],Core Animation iOS example code. Lots of it.,http://neror.github.com/CA360,45,2,0,0,0,Fetching contributors,https://github.com/neror/CA360
13,c++,grunt-contrib-connect,gruntjs,722,156,20,27,2,0,[],Start a static web server.,http://gruntjs.com/,236,2,0,0,16,MIT,https://github.com/gruntjs/grunt-contrib-connect
14,c++,dawson-cli,dawson-org,722,25,14,0,0,1,"['cloudformation', 'lambda', 'aws', 'serverless']","A serverless web framework for Node.js on AWS (CloudFormation, CloudFront, API Gateway, Lambda)",https://dawson.sh,739,56,0,0,58,GPL-3.0,https://github.com/dawson-org/dawson-cli
15,c++,select2-bootstrap-css,t0m,702,235,46,5,1,0,[],simple css to make select2 widgets fit in with bootstrap,,88,3,0,0,14,MIT,https://github.com/t0m/select2-bootstrap-css
16,c++,grunt-contrib-less,gruntjs,689,190,31,22,2,0,[],Compile LESS files to CSS.,http://gruntjs.com/,274,2,0,0,18,MIT,https://github.com/gruntjs/grunt-contrib-less
17,c++,Chateau,badoo,686,96,42,7,0,0,[],Chateau is a framework for adding (or improving) chat functionality in any Android app,,38,2,0,0,0,MIT,https://github.com/badoo/Chateau
18,c++,cgrep,awgn,683,38,39,1,0,0,[],Cgrep: a context-aware grep for source codes,,631,2,0,0,85,GPL-2.0,https://github.com/awgn/cgrep
19,c++,100-Days-Of-ML-Code,Avik-Jain,28.4k,7.2k,2.3k,24,0,,"['machine-learning', 'machine-learning-algorithms', 'infographics', 'tutorial', 'siraj-raval-challenge', 'siraj-raval', 'implementation', '100-days-of-code-log', '100daysofcode', 'python', 'logistic-regression', 'naive-bayes-classifier', 'linear-regression', 'svm', 'linear-algebra', 'scikit-learn', 'support-vector-machines', 'deep-learning']",100 Days of ML Coding,,107,3,0,0,0,MIT,https://github.com/Avik-Jain/100-Days-Of-ML-Code
20,c++,awesome-cpp,fffaraz,25.1k,4.4k,1.9k,299,44,,"['cpp', 'cppcon', 'awesome', 'programming-tutorial', 'libraries', 'c-plus-plus', 'c', 'cpp-library', 'awesome-list', 'list', 'resources', 'lists']","A curated list of awesome C++ (or C) frameworks, libraries, resources, and shiny things. Inspired by awesome-... stuff.",http://fffaraz.github.io/awesome-cpp/,"1,299",2,0,0,0,View license,https://github.com/fffaraz/awesome-cpp
21,c++,vue-cli,vuejs,25.1k,4.6k,657,469,70,4,[],🛠️ Standard Tooling for Vue.js Development,https://cli.vuejs.org/,"2,896",16,0,0,167,MIT,https://github.com/vuejs/vue-cli
22,c++,swift-algorithm-club,raywenderlich,22.7k,3.9k,1.5k,9,38,0,"['swift', 'data-structures', 'algorithms']","Algorithms and data structures in Swift, with explanations!",,"2,455",11,0,0,0,MIT,https://github.com/raywenderlich/swift-algorithm-club
23,c++,Charts,danielgindi,22.6k,4.5k,613,499,51,5,[],Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,,"1,707",9,0,0,43,Apache-2.0,https://github.com/danielgindi/Charts
24,c++,awesome-react-components,brillout,22.3k,1.8k,672,0,0,0,"['react', 'awesome', 'awesome-list', 'react-components', 'react-component']",Curated List of React Components & Libraries.,,519,2,0,0,0,CC0-1.0,https://github.com/brillout/awesome-react-components
25,c++,open-source-mac-os-apps,serhii-londar,22.3k,1.5k,854,13,7,0,"['macos', 'mac', 'macosx', 'apps', 'applications', 'awesome-list', 'opensource', 'open-source', 'awesome', 'swift', 'objective-c', 'javascript', 'python', 'ruby', 'c', 'c-plus-plus', 'macos-application']",🚀 Awesome list of open source applications for macOS.,,984,6,0,0,0,CC0-1.0,https://github.com/serhii-londar/open-source-mac-os-apps
26,c++,cheerio,cheeriojs,21.8k,1.4k,401,216,29,1,[],"Fast, flexible, and lean implementation of core jQuery designed specifically for the server.",https://cheerio.js.org/,"1,115",195,0,0,55,MIT,https://github.com/cheeriojs/cheerio
27,c++,ResumeSample,geekcompany,21.5k,7.7k,1k,2,0,,[],Resume template for Chinese programmers . 程序员简历模板系列。包括PHP程序员简历模板、iOS程序员简历模板、Android程序员简历模板、Web前端程序员简历模板、Java程序员简历模板、C/C++程序员简历模板、NodeJS程序员简历模板、架构师简历模板以及通用程序员简历模板,http://get.jobdeer.com/744.get,26,1,0,0,0,Fetching contributors,https://github.com/geekcompany/ResumeSample
28,c++,Rocket.Chat,RocketChat,26.4k,5.8k,947,"2,152",298,18,"['chat', 'meteor', 'javascript', 'collaboration', 'webrtc', 'real-time', 'slack', 'foss', 'free', 'mit']",The ultimate Free Open Source Solution for team communications.,https://rocket.chat/,"18,030",193,1,1,374,View license,https://github.com/RocketChat/Rocket.Chat
29,c++,grpc,grpc,25.8k,6.4k,1.2k,705,221,10,[],"The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",https://grpc.io,"44,454",46,0,0,183,Apache-2.0,https://github.com/grpc/grpc
30,c++,vue-cli,vuejs,25.1k,4.6k,657,469,70,4,[],🛠️ Standard Tooling for Vue.js Development,https://cli.vuejs.org/,"2,896",16,0,0,167,MIT,https://github.com/vuejs/vue-cli
31,c++,carbon,carbon-app,23.5k,1.2k,251,19,6,,"['carbon', 'javascript', 'beautiful', 'snippets', 'github-gist', 'sharing', 'education', 'tweet', 'presentation']",🎨 Create and share beautiful images of your source code,https://carbon.now.sh,"1,403",2,0,0,166,MIT,https://github.com/carbon-app/carbon
32,c++,angular-cli,angular,23.3k,8.9k,1.2k,615,30,,"['angular', 'cli', 'angular-cli', 'typescript']",CLI tool for Angular,https://cli.angular.io/,"5,790",29,0,0,410,MIT,https://github.com/angular/angular-cli
33,c++,CodeHub,CodeHubApp,22.9k,619,6.8k,219,1,,"['codehub', 'c-sharp', 'github', 'reactiveui']",CodeHub is an iOS application written using Xamarin,http://www.codehub-app.com,584,6,0,0,39,Fetching contributors,https://github.com/CodeHubApp/CodeHub
34,c++,composer,composer,22.9k,5.8k,620,339,20,,"['php', 'composer', 'dependency-manager', 'package-manager', 'packages']",Dependency Manager for PHP,https://getcomposer.org/,"9,405",2,0,0,74,MIT,https://github.com/composer/composer
35,c++,swift-algorithm-club,raywenderlich,22.7k,3.9k,1.5k,9,38,0,"['swift', 'data-structures', 'algorithms']","Algorithms and data structures in Swift, with explanations!",,"2,455",11,0,0,0,MIT,https://github.com/raywenderlich/swift-algorithm-club
36,c++,Charts,danielgindi,22.6k,4.5k,613,499,51,5,[],Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,,"1,707",9,0,0,43,Apache-2.0,https://github.com/danielgindi/Charts
37,c++,html2canvas,niklasvh,20.3k,3.5k,510,569,38,1,"['javascript', 'screenshot', 'dom']",Screenshots with JavaScript,https://html2canvas.hertzen.com/,944,3,0,0,31,MIT,https://github.com/niklasvh/html2canvas
38,c++,ItChat,littlecodersh,20.2k,4.7k,917,208,11,0,"['itchat', 'wechat', 'api', 'robot']",A complete and graceful API for Wechat. 微信个人号接口、微信机器人及命令行微信，三十行即可自定义个人号机器人。,http://itchat.readthedocs.io,188,2,0,0,34,View license,https://github.com/littlecodersh/ItChat
39,c++,imgui,ocornut,20.1k,3.3k,872,398,95,,"['imgui', 'gui', 'gamedev', 'tools', 'ui', 'toolkit', 'native']",Dear ImGui: Bloat-free Immediate Mode Graphical User interface for C++ with minimal dependencies,,"5,711",9,0,0,65,MIT,https://github.com/ocornut/imgui
40,c++,CodeMirror,codemirror,20.1k,4.3k,670,339,24,,[],In-browser code editor,http://codemirror.net/,"6,658",6,0,0,143,MIT,https://github.com/codemirror/CodeMirror
41,c++,the_silver_searcher,ggreer,20k,1.2k,437,350,109,0,"['command-line-tool', 'c', 'silver-searcher', 'pcre', 'ag', 'search-in-text']","A code-searching tool similar to ack, but faster.",http://geoff.greer.fm/ag/,"2,021",55,0,0,49,Apache-2.0,https://github.com/ggreer/the_silver_searcher
42,c++,vim,vim,19.9k,2.8k,696,917,81,0,"['vim', 'c', 'text-editor', 'cross-platform']",The official Vim repository,https://www.vim.org,"11,621",1,0,0,"10,000",View license,https://github.com/vim/vim
43,c++,ReactiveCocoa,ReactiveCocoa,19.8k,3.6k,877,43,6,0,"['reactiveswift', 'reactivecocoa', 'swift']","Reactive extensions to Cocoa frameworks, built on top of ReactiveSwift",,"8,633",12,0,0,155,View license,https://github.com/ReactiveCocoa/ReactiveCocoa
44,c++,calculator,microsoft,19.7k,3.4k,533,160,15,1,"['uwp', 'windows', 'windows-10', 'xaml', 'cpp', 'csharp']",Windows Calculator: A simple yet powerful calculator that ships with Windows,,515,9,0,0,0,MIT,https://github.com/microsoft/calculator
45,c++,components,angular,19.7k,5.3k,1.1k,"2,126",312,9,"['angular', 'material-design', 'material', 'angular-components']",Component infrastructure and Material Design components for Angular,https://material.angular.io,"6,829",62,0,0,134,MIT,https://github.com/angular/components
46,c++,cypress,cypress-io,19.7k,1.2k,357,"1,188",36,,"['test', 'testing', 'testing-tools', 'test-suite', 'test-automation', 'test-runner', 'tests', 'javascript-tests', 'cypress', 'end-to-end-testing', 'e2e-testing', 'e2e-tests']","Fast, easy and reliable testing for anything that runs in a browser.",https://www.cypress.io,"12,860",734,0,0,203,MIT,https://github.com/cypress-io/cypress
47,c++,interactive-coding-challenges,donnemartin,19.6k,3.1k,909,23,31,0,"['python', 'algorithm', 'data-structure', 'development', 'programming', 'coding', 'interview', 'interview-questions', 'interview-practice', 'competitive-programming']",120+ interactive Python coding interview challenges (algorithms and data structures). Includes Anki flashcards.,,775,2,0,0,0,View license,https://github.com/donnemartin/interactive-coding-challenges
48,c++,the-swift-programming-language-in-chinese,SwiftGGTeam,19.3k,5k,1.3k,0,0,0,[],中文版 Apple 官方 Swift 教程《The Swift Programming Language》,https://swiftgg.gitbook.io/swift/,"2,404",5,0,0,3,Fetching contributors,https://github.com/SwiftGGTeam/the-swift-programming-language-in-chinese
49,c++,FFmpeg,FFmpeg,19.2k,6.8k,1.2k,1,0,,"['ffmpeg', 'video', 'audio', 'c', 'mpeg', 'webm', 'mp4', 'matroska', 'hls', 'rtsp', 'rtmp', 'hevc', 'fft', 'multimedia', 'streaming']",Mirror of git://source.ffmpeg.org/ffmpeg.git,https://ffmpeg.org,"97,482",29,0,0,324,View license,https://github.com/FFmpeg/FFmpeg
50,c++,consul,hashicorp,19k,3.3k,975,577,68,,[],"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",https://www.consul.io,"11,248",193,0,0,106,MPL-2.0,https://github.com/hashicorp/consul
51,c++,xgboost,dmlc,18.9k,7.5k,989,210,24,1,"['gbdt', 'gbrt', 'gbm', 'distributed-systems', 'xgboost', 'machine-learning']","Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Flink and DataFlow",https://xgboost.ai/,"4,176",8,0,0,19,Apache-2.0,https://github.com/dmlc/xgboost
52,c++,awesome-python-cn,jobbole,18.9k,6.3k,2k,5,5,,[],Python资源大全中文版，包括：Web框架、网络爬虫、模板引擎、数据库、数据可视化、图片处理等，由伯乐在线持续更新。,http://jobbole.github.io/awesome-pyth…,168,2,0,0,0,View license,https://github.com/jobbole/awesome-python-cn
53,c++,obs-studio,obsproject,18.6k,3.7k,1.2k,101,83,,"['c', 'c-plus-plus', 'live-streaming', 'video-recording', 'screen-capture', 'game-capture', 'directshow', 'ffmpeg', 'twitch-tv', 'facebook-live', 'youtube-live']",OBS Studio - Free and open source software for live streaming and screen recording,https://obsproject.com/,"8,018",11,0,0,119,GPL-2.0,https://github.com/obsproject/obs-studio
54,c++,cheat.sh,chubin,18.6k,919,465,58,3,0,"['cheatsheet', 'curl', 'terminal', 'command-line', 'cli', 'examples', 'documentation', 'help', 'tldr']",the only cheat sheet you need,https://cheat.sh/,581,2,0,0,0,MIT,https://github.com/chubin/cheat.sh
55,c++,json,nlohmann,18.2k,3.2k,627,32,7,1,"['json', 'json-pointer', 'json-patch', 'cbor', 'msgpack', 'header-only', 'stl-containers', 'json-serialization', 'json-parser', 'rfc-6901', 'rfc-6902', 'rfc-7159', 'rfc-7049', 'json-diff', 'messagepack', 'rfc-8259', 'ubjson', 'json-merge-patch', 'bson']",JSON for Modern C++,https://nlohmann.github.io/json/,"3,319",8,0,0,31,MIT,https://github.com/nlohmann/json
56,c++,docker-cheat-sheet,wsargent,18.2k,3.6k,781,4,1,0,"['docker', 'cheet-sheet']",Docker Cheat Sheet,,423,2,0,0,0,CC-BY-4.0,https://github.com/wsargent/docker-cheat-sheet
57,c++,cockroach,cockroachdb,18.1k,2.2k,732,"2,929",381,22,"['go', 'database', 'sql', 'distributed-database', 'cockroachdb']","CockroachDB - the open source, cloud-native SQL database.",https://www.cockroachlabs.com,"46,849",53,0,0,192,View license,https://github.com/cockroachdb/cockroach
58,c++,CodeIgniter,bcit-ci,18k,7.9k,1.7k,54,42,0,['php'],Open Source PHP Framework (originally from EllisLab),https://codeigniter.com/,"10,127",4,0,0,38,MIT,https://github.com/bcit-ci/CodeIgniter
59,c++,corefx,dotnet,17.9k,5.4k,1.5k,7,0,,"['corefx', 'coreclr', 'microsoft', 'csharp', 'dotnet', 'dotnet-core', 'dotnetcore']","CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",https://docs.microsoft.com/dotnet/core/,4,20,0,0,129,"3
    
    contributors",https://github.com/dotnet/corefx
60,c++,commander.js,tj,17.7k,1.2k,242,19,1,0,[],node.js command-line interfaces made easy,,907,6,0,0,81,MIT,https://github.com/tj/commander.js
61,c++,homebrew-cask,Homebrew,16.9k,8.2k,298,39,24,,"['homebrew', 'cask']",🍻 A CLI workflow for the administration of macOS applications distributed as binaries,https://brew.sh,"105,173",4,0,0,115,BSD-2-Clause,https://github.com/Homebrew/homebrew-cask
62,c++,the-super-tiny-compiler,jamiebuilds,16.8k,1.6k,443,8,0,,[],⛄ Possibly the smallest compiler ever,https://git.io/compiler,13,1,0,0,1,CC-BY-4.0,https://github.com/jamiebuilds/the-super-tiny-compiler
63,c++,architecture-components-samples,android,16.8k,5.7k,802,101,19,0,[],Samples for Android Architecture Components.,https://d.android.com/arch,458,17,0,0,0,Apache-2.0,https://github.com/android/architecture-components-samples
64,c++,CNTK,microsoft,16.8k,4.4k,1.4k,736,87,,"['cognitive-toolkit', 'cntk', 'deep-learning', 'machine-learning', 'deep-neural-networks', 'neural-network', 'distributed', 'python', 'c-plus-plus', 'c-sharp', 'java']","Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit",https://docs.microsoft.com/cognitive-…,"16,116","1,069",0,0,39,View license,https://github.com/microsoft/CNTK
65,c++,Real-Time-Voice-Cloning,CorentinJ,16.7k,3.1k,525,140,7,,"['deep-learning', 'pytorch', 'tensorflow', 'tts', 'voice-cloning', 'python']",Clone a voice in 5 seconds to generate arbitrary speech in real-time,,243,2,0,0,0,View license,https://github.com/CorentinJ/Real-Time-Voice-Cloning
66,c++,caniusepython3,brettcannon,412,62,6,8,0,,[],Can I Use Python 3?,,592,1,0,0,21,Apache-2.0,https://github.com/brettcannon/caniusepython3
67,c++,CreditsRoll,frakbot,411,60,25,1,0,,[],[insert Star Wars theme here],,5,1,0,0,1,Fetching contributors,https://github.com/frakbot/CreditsRoll
68,c++,capistrano-unicorn,sosedoff,410,154,13,14,7,0,[],Capistrano integration for Unicorn! - NEEDS MAINTAINER,,148,1,0,0,11,MIT,https://github.com/sosedoff/capistrano-unicorn
69,c++,couchrest,jchris,410,78,2,7,0,0,[],A RESTful CouchDB client based on Heroku's RestClient and Couch.js - you want the version at http://github.com/couchrest/couchrest,http://github.com/couchrest/couchrest,617,4,0,0,0,Fetching contributors,https://github.com/jchris/couchrest
70,c++,fishbone.js,aemkei,407,28,18,2,2,0,[],"A super lightweight (½kb) JavaScript library with automatic method chaining, automatic context binding, event support and simple inheritance. c-{{{-<",,74,1,0,0,5,WTFPL,https://github.com/aemkei/fishbone.js
71,c++,gulp-docs-zh-cn,lisposter,406,62,30,3,0,0,[],📖 gulp docs in Chinese,,68,2,0,0,0,Fetching contributors,https://github.com/lisposter/gulp-docs-zh-cn
72,c++,papa-carlo,Eliah-Lakhin,401,24,26,5,0,0,[],Constructor of incremental parsers in Scala,http://lakhin.com/projects/papa-carlo/,151,2,0,0,10,Apache-2.0,https://github.com/Eliah-Lakhin/papa-carlo
73,c++,Curassow,kylef-archive,400,33,15,3,3,0,[],Swift HTTP server using the pre-fork worker model,https://curassow.fuller.li/,159,6,0,0,15,BSD-2-Clause,https://github.com/kylef-archive/Curassow
74,c++,gank.io-unofficial-android-client,HotBitmapGG,397,79,21,0,0,0,"['gank', 'rxjava', 'material', 'gityuan', 'notebook', 'meizi']",An unofficial gank. io android client,,128,2,0,0,4,Apache-2.0,https://github.com/HotBitmapGG/gank.io-unofficial-android-client
75,c++,ObjQREncoder,jverkoey,396,108,24,7,2,0,[],Objective-C QR Encoder,,3,1,0,0,0,Fetching contributors,https://github.com/jverkoey/ObjQREncoder
76,c++,WaveFunctionCollapse,mxgmn,14.2k,728,469,3,0,0,"['procedural-generation', 'machine-learning', 'gamedev', 'algorithm', 'csharp', 'wfc']",Bitmap & tilemap generation from a single example with the help of ideas from quantum mechanics.,,112,1,0,0,0,View license,https://github.com/mxgmn/WaveFunctionCollapse
77,c++,realm-cocoa,realm,13.8k,1.8k,419,440,16,,"['ios', 'database', 'swift', 'objective-c', 'sync', 'mobile-database', 'threadsafe', 'realtime', 'mobile']",Realm is a mobile database: a replacement for Core Data & SQLite,https://realm.io,"11,044",60,0,0,257,View license,https://github.com/realm/realm-cocoa
78,c++,eShopOnContainers,dotnet-architecture,13.7k,5.7k,1.5k,44,16,1,"['docker', 'netcore', 'windowscontainers', 'xamarin', 'spa', 'microservices', 'ddd', 'ddd-patterns']","Cross-platform .NET sample microservices and container based application that runs on Linux Windows and macOS. Powered by .NET Core 3.0, Docker Containers and Azure Kubernetes Services. Supports Visual Studio, VS for Mac and CLI based environments with Docker CLI, dotnet CLI, VS Code or any other code editor.",https://dot.net/architecture,"3,523",19,0,0,15,MIT,https://github.com/dotnet-architecture/eShopOnContainers
79,c++,Carthage,Carthage,13.7k,1.4k,382,150,20,0,"['cocoa', 'carthage', 'swift', 'package-manager']","A simple, decentralized dependency manager for Cocoa",,"4,211",12,0,0,72,View license,https://github.com/Carthage/Carthage
80,c++,blessed-contrib,yaronn,13.6k,788,357,55,6,0,[],Build terminal dashboards using ascii/ansi art and javascript,,395,4,0,0,10,MIT,https://github.com/yaronn/blessed-contrib
81,c++,css-modules,css-modules,13.5k,443,217,84,10,2,[],Documentation about css-modules,,69,2,0,0,0,"19
    
    contributors",https://github.com/css-modules/css-modules
